Date,variable,value,Symbol,Name,Sector,GICS.Sub.Industry,Market_Cap
2020-03-02,ADBE,360.2799987792969,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-03,ADBE,348.3399963378906,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-04,ADBE,363.8500061035156,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-05,ADBE,351.0299987792969,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-06,ADBE,336.7699890136719,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-09,ADBE,305.7900085449219,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-10,ADBE,332.3800048828125,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-11,ADBE,315.2300109863281,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-12,ADBE,285.0,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-13,ADBE,335.5,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-16,ADBE,286.0299987792969,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-17,ADBE,311.80999755859375,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-18,ADBE,294.6099853515625,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-19,ADBE,307.510009765625,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-20,ADBE,295.3399963378906,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-23,ADBE,307.2699890136719,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-24,ADBE,310.0,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-25,ADBE,305.9100036621094,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-26,ADBE,322.6700134277344,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-27,ADBE,305.8299865722656,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-30,ADBE,318.3900146484375,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-03-31,ADBE,318.239990234375,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-01,ADBE,301.2099914550781,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-02,ADBE,303.9599914550781,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-03,ADBE,293.6099853515625,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-06,ADBE,319.1300048828125,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-07,ADBE,308.92999267578125,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-08,ADBE,317.17999267578125,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-09,ADBE,318.70001220703125,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-13,ADBE,320.6499938964844,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-14,ADBE,340.7699890136719,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-15,ADBE,332.54998779296875,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-04-16,ADBE,342.70001220703125,ADBE,Adobe Inc.,Information Technology,Application Software,183.48
2020-02-14,AMD,55.310001373291016,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-18,AMD,56.88999938964844,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-19,AMD,58.900001525878906,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-20,AMD,57.27000045776367,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-21,AMD,53.279998779296875,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-24,AMD,49.119998931884766,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-25,AMD,47.56999969482422,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-26,AMD,47.4900016784668,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-27,AMD,44.0099983215332,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-28,AMD,45.47999954223633,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-02,AMD,47.459999084472656,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-03,AMD,46.75,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-04,AMD,50.11000061035156,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-05,AMD,48.11000061035156,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-06,AMD,48.59000015258789,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-09,AMD,43.27000045776367,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-10,AMD,45.380001068115234,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-11,AMD,45.70000076293945,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-12,AMD,39.0099983215332,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-13,AMD,43.900001525878906,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-16,AMD,38.709999084472656,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-17,AMD,41.880001068115234,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-18,AMD,39.119998931884766,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-19,AMD,39.81999969482422,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-20,AMD,39.61000061035156,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-23,AMD,41.63999938964844,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-24,AMD,46.220001220703125,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-25,AMD,44.630001068115234,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-26,AMD,47.5,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-27,AMD,46.58000183105469,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-30,AMD,47.86000061035156,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-03-31,AMD,45.47999954223633,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-01,AMD,43.65999984741211,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-02,AMD,44.4900016784668,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-03,AMD,42.59000015258789,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-06,AMD,47.52000045776367,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-07,AMD,47.560001373291016,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-08,AMD,48.790000915527344,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-09,AMD,48.380001068115234,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-13,AMD,50.939998626708984,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-14,AMD,54.93000030517578,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-15,AMD,54.9900016784668,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-04-16,AMD,56.95000076293945,AMD,Advanced Micro Devices Inc,Information Technology,Semiconductors,64.69
2020-02-14,AAP,133.58999633789062,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-18,AAP,141.80999755859375,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-19,AAP,140.1199951171875,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-20,AAP,142.47999572753906,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-21,AAP,140.61000061035156,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-24,AAP,139.91000366210938,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-25,AAP,137.60000610351562,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-26,AAP,134.5399932861328,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-27,AAP,134.1300048828125,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-28,AAP,132.97999572753906,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-02,AAP,132.99000549316406,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-03,AAP,130.3300018310547,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-04,AAP,132.89999389648438,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-05,AAP,126.91999816894531,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-06,AAP,127.91000366210938,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-09,AAP,130.36000061035156,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-10,AAP,135.1999969482422,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-11,AAP,125.62000274658203,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-12,AAP,109.16999816894531,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-13,AAP,113.69000244140625,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-16,AAP,95.25,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-17,AAP,100.25,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-18,AAP,88.73999786376953,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-19,AAP,85.97000122070312,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-20,AAP,75.02999877929688,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-23,AAP,78.5,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-24,AAP,86.37999725341797,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-25,AAP,90.37000274658203,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-26,AAP,97.12000274658203,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-27,AAP,95.5999984741211,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-30,AAP,96.5,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-03-31,AAP,93.31999969482422,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-01,AAP,89.16999816894531,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-02,AAP,88.41000366210938,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-03,AAP,84.6500015258789,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-06,AAP,95.80999755859375,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-07,AAP,99.44000244140625,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-08,AAP,102.5199966430664,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-09,AAP,106.86000061035156,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-13,AAP,110.0,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-14,AAP,115.38999938964844,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-15,AAP,111.98999786376953,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-04-16,AAP,117.52999877929688,AAP,Advance Auto Parts,Consumer Discretionary,Automotive Retail,9.25
2020-02-14,AES,20.93000030517578,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-18,AES,21.030000686645508,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-19,AES,20.90999984741211,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-20,AES,20.799999237060547,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-21,AES,20.75,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-24,AES,20.25,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-25,AES,19.3799991607666,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-26,AES,18.690000534057617,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-27,AES,18.290000915527344,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-28,AES,16.729999542236328,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-02,AES,18.219999313354492,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-03,AES,17.43000030517578,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-04,AES,17.829999923706055,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-05,AES,16.729999542236328,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-06,AES,16.81999969482422,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-09,AES,14.579999923706055,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-10,AES,15.210000038146973,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-11,AES,14.15999984741211,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-12,AES,12.180000305175781,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-13,AES,13.0,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-16,AES,10.989999771118164,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-17,AES,11.5600004196167,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-18,AES,9.5600004196167,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-19,AES,10.989999771118164,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-20,AES,11.869999885559082,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-23,AES,11.869999885559082,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-24,AES,12.65999984741211,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-25,AES,12.819999694824219,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-26,AES,13.5,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-27,AES,13.449999809265137,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-30,AES,13.65999984741211,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-03-31,AES,13.600000381469727,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-01,AES,12.800000190734863,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-02,AES,13.039999961853027,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-03,AES,12.239999771118164,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-06,AES,13.619999885559082,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-07,AES,13.229999542236328,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-08,AES,14.130000114440918,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-09,AES,14.720000267028809,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-13,AES,14.1899995803833,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-14,AES,14.010000228881836,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-15,AES,12.6899995803833,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-04-16,AES,12.15999984741211,AES,AES Corp,Utilities,Independent Power Producers & Energy Traders,13.9
2020-02-14,AFL,52.810001373291016,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-18,AFL,51.880001068115234,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-19,AFL,51.54999923706055,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-20,AFL,51.4900016784668,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-21,AFL,51.529998779296875,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-24,AFL,49.22999954223633,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-25,AFL,47.70000076293945,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-26,AFL,46.54999923706055,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-27,AFL,44.400001525878906,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-02-28,AFL,42.849998474121094,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-02,AFL,45.290000915527344,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-03,AFL,43.33000183105469,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-04,AFL,44.54999923706055,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-05,AFL,41.58000183105469,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-06,AFL,40.779998779296875,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-09,AFL,37.59000015258789,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-10,AFL,39.220001220703125,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
2020-03-11,AFL,36.939998626708984,AFL,AFLAC Inc,Financials,Life & Health Insurance,38.16
